as_of,calculation_version,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,reference_close,row_count,security_type,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-07,institutional_features_v2,40.35355575736486,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,239,202,252,198,2,0,79701.0,288431.0,38000.0,691926.0,101000.0,184066.0,,820,887,787,869,40.8618009212514,16069924.757305143,393275.0,100844.0,41.565433013269555,39019924.33010391,938759.0,235833.0,40.88948217664685,11204372.348116063,274016.0,87950.0,ACCELERATING,BELOW_20D_COST,11937841.952928035,1654495.7860519593,29352303.008373078,4236877.362632916,7608277.8429213585,PERSISTENT_BUY,292431.0,41000.0,702926.0,105000.0,186066.0,0,247,206,265,212,2,0,79701.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,292431.0,41000.0,702926.0,105000.0,186066.0,,812,882,774,855,False,TSE,GOOD,False,菱光,UNKNOWN,-2.1090625029284937,-3.7661895950170887,-2.1753324554324105,40.0,1345,ordinary_stock,TWSE_T86,8249,菱光,8249,814,889,769,824,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,809,885,785,839
2026-09-07,institutional_features_v2,182.89738653108458,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,829,704,969,241,0,1,881103.0,-629245.0,-72673.0,-7332070.0,216115.0,125929.0,,230,385,70,826,180.7236880819917,321565814.8491137,1779323.0,2447733.0,183.99033001203182,620580800.1072521,3372899.0,10671472.0,181.3164115788709,144763929.58662844,798405.0,625440.0,REVERSING,NEAR_20D_COST,-136207571.8350397,-7795086.613954824,-1413929934.7380333,50126345.907916345,32621835.022844344,MIXED,-668410.0,-42620.0,-7298573.0,278200.0,172965.0,0,840,666,970,220,0,1,1014340.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-668410.0,-42620.0,-7298573.0,278200.0,172965.0,,219,423,69,847,False,TSE,GOOD,False,富鼎,UNKNOWN,0.1528919207773871,-1.625264768988821,-0.1745079643456715,181.0,1345,ordinary_stock,TWSE_T86,8261,富鼎,8261,923,890,895,881,0,0,6000.0,-8000.0,0.0,-21000.0,-1000.0,-1000.0,,139,886,144,193
2026-09-07,institutional_features_v2,222.67621317475235,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,891,77,871,886,1,0,-449243.0,-1188943.0,375890.0,-1697875.0,-856216.0,-819093.0,,168,1012,168,181,232.43124062063927,526746601.7628019,2266247.0,3922842.0,235.70453956078364,1208783625.1154294,5128385.0,7478261.0,223.54886541749818,107223648.45544508,479643.0,1636057.0,ACCELERATING,BELOW_20D_COST,-359198147.81297207,86842609.75708754,-501076465.672811,-233061849.5024057,-255263326.88627565,MIXED,-1656595.0,389995.0,-2349876.0,-1059348.0,-1156414.0,0,926,90,898,939,1,0,-656233.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1656595.0,389995.0,-2349876.0,-1059348.0,-1156414.0,,133,999,141,128,False,TSE,GOOD,False,宇瞻,UNKNOWN,-4.487882348683292,-5.814287491586267,-0.6928531775840296,222.0,1345,ordinary_stock,TWSE_T86,8271,宇瞻,8271,987,891,954,1008,0,0,-242600.0,-243400.0,0.0,-323082.0,-122000.0,-243000.0,,72,887,85,60
2026-09-07,institutional_features_v2,75.31570574088919,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,573,637,449,655,0,3,-167851.0,-25647.0,-36749.0,80083.0,-82749.0,-96749.0,,486,452,590,412,76.64108640306954,8325827.780311056,108634.0,149716.0,76.3965184956921,27556529.807470124,360704.0,287474.0,75.4405582257224,149145.98361225319,1977.0,88983.0,REVERSING,NEAR_20D_COST,-3023432.3323133173,-1935914.9003638157,5711170.508415701,-5469125.917710185,-6558276.919887012,SHORT_TERM_SELL,-41082.0,-25704.0,73230.0,-72593.0,-87006.0,0,604,612,458,662,0,3,-132930.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-41082.0,-25704.0,73230.0,-72593.0,-87006.0,,455,477,581,405,False,TSE,GOOD,False,日友,UNKNOWN,-2.0107836088918196,-1.6970910732865718,-0.45142590899637236,75.1,1345,ordinary_stock,TWSE_T86,8341,日友,8341,815,892,770,825,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,810,888,786,840
2026-09-07,institutional_features_v2,41.10450600404233,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,515,394,548,499,1,0,0.0,4000.0,6000.0,-5000.0,7000.0,2000.0,,544,705,491,570,40.92756704107789,532058.3715340126,13000.0,14000.0,40.81441472839509,1714205.4185925939,42000.0,48000.0,41.05507847899144,328440.6278319315,8000.0,5000.0,REVERSING,NEAR_20D_COST,-35735.93088194598,246627.03602425396,-224923.4626239319,287402.0669096497,124872.88257660698,SHORT_TERM_BUY,-1000.0,6000.0,-6000.0,7000.0,3000.0,0,540,419,559,500,1,0,7000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1000.0,6000.0,-6000.0,7000.0,3000.0,,520,681,482,567,False,TSE,GOOD,False,建新國際,UNKNOWN,0.6656466011006223,0.9447281657003703,0.3529929216496752,41.2,1345,ordinary_stock,TWSE_T86,8367,建新國際,8367,816,893,771,826,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,811,889,787,841
2026-09-07,institutional_features_v2,85.36839885270794,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,577,769,759,627,0,1,-110665.0,-27045.0,-116955.0,-542281.0,-117940.0,-68855.0,,482,320,280,440,81.83115434827154,24797458.364465423,303032.0,350363.0,83.55244519832665,57049860.238753036,682803.0,1261293.0,81.58076787317285,14768811.1503841,181033.0,255270.0,REVERSING,NEAR_20D_COST,-4234519.912564201,-9853818.17437152,-51488086.07699277,-10527835.029897213,-6448440.269610515,PERSISTENT_SELL,-47331.0,-115427.0,-578490.0,-123615.0,-74237.0,0,609,778,765,644,0,1,-101143.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-47331.0,-115427.0,-578490.0,-123615.0,-74237.0,,450,311,274,423,False,TSE,GOOD,False,羅昇,UNKNOWN,1.3061598119213702,-0.7808810343945649,1.6170871655413421,82.9,1345,ordinary_stock,TWSE_T86,8374,羅昇,8374,817,894,772,827,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,812,890,788,842
2026-09-07,institutional_features_v2,16.02354646107472,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,244,588,270,630,0,3,-410367.0,271033.0,-22000.0,590934.0,-153000.0,-69667.0,,815,501,769,437,16.34468224222802,7028752.738672043,430033.0,140570.0,16.342496515564346,14727596.37988234,901184.0,278820.0,16.366247375315364,1380214.7399024707,84333.0,140570.0,REVERSING,BELOW_20D_COST,4740453.23965312,-233463.07193785865,10206459.615442133,-2288299.499018923,-908084.7591164524,SHORT_TERM_SELL,289463.0,-14570.0,622364.0,-140570.0,-56237.0,0,249,575,281,625,0,3,-401937.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,289463.0,-14570.0,622364.0,-140570.0,-56237.0,,810,514,758,442,False,TSE,GOOD,False,百和興業-KY,UNKNOWN,-2.414744051789053,-2.4016925149137336,-2.543328142181056,15.95,1345,ordinary_stock,TWSE_T86,8404,百和興業-KY,8404,818,895,773,828,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,813,891,789,843
2026-09-07,institutional_features_v2,12.963680801661981,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,529,282,424,433,2,0,24000.0,2000.0,18000.0,111000.0,20000.0,13000.0,,534,810,615,635,12.907298219212539,464662.73589165136,36000.0,61000.0,12.92176160981612,2222542.9968883726,172000.0,77000.0,12.954400726739534,336814.4188952279,26000.0,21000.0,REVERSING,NEAR_20D_COST,-318448.4407418028,233346.25442991566,1234737.3557820283,118574.57875969062,67460.01258566805,SHORT_TERM_BUY,-25000.0,18000.0,95000.0,9000.0,5000.0,0,578,303,446,491,2,0,35000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-25000.0,18000.0,95000.0,9000.0,5000.0,,482,789,593,579,False,TSE,GOOD,False,福貞-KY,UNKNOWN,0.7182121247456319,0.6054777401592437,0.35199832259582564,13.0,1345,ordinary_stock,TWSE_T86,8411,福貞-KY,8411,819,896,774,829,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,814,892,790,844
2026-09-07,institutional_features_v2,26.054314021482256,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,100,939,65,896,0,3,-4497438.0,2731438.0,-599000.0,11793880.0,-1298000.0,-883000.0,,959,150,974,171,27.133321490392543,128732931.34498632,4744459.0,2440962.0,26.959124203444063,497262393.8887359,18445050.0,3198370.0,26.748061870495903,20929021.01056952,782450.0,1935180.0,REVERSING,BELOW_20D_COST,63996456.90245798,-18401302.20101021,412173427.8501681,-37474065.35815165,-30092044.518788647,SHORT_TERM_SELL,2303497.0,-706267.0,15246680.0,-1430229.0,-1152730.0,0,112,968,62,938,0,3,-4608957.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,2303497.0,-706267.0,15246680.0,-1430229.0,-1152730.0,,947,121,977,129,False,TSE,GOOD,False,可寧衛*,UNKNOWN,-3.9925870880796133,-3.3722319634104436,-2.6097661725012267,26.05,1345,ordinary_stock,TWSE_T86,8422,可寧衛*,8422,116,1015,51,106,0,1,193000.0,181000.0,-4000.0,3856396.0,156000.0,187000.0,,943,85,988,961
2026-09-07,institutional_features_v2,6.034260985107129,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,249,629,331,330,0,1,-167000.0,261000.0,-34000.0,327000.0,34000.0,47000.0,,810,461,708,738,6.0483828793119265,1832660.0124315138,303000.0,38000.0,6.0421181691231425,2537689.63103172,420000.0,87000.0,6.025829216367162,494117.9957421073,82000.0,34000.0,DECELERATING,NEAR_20D_COST,1603455.564530008,-205164.87349364237,2014454.3811725613,204752.571593096,288953.12224846485,MIXED,265000.0,-34000.0,333000.0,34000.0,48000.0,0,261,645,341,342,0,1,-169000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,265000.0,-34000.0,333000.0,34000.0,48000.0,,798,445,698,725,False,TSE,GOOD,False,金麗-KY,UNKNOWN,-1.13059772630838,-1.0280859689335897,-0.7605462206376812,5.98,1345,ordinary_stock,TWSE_T86,8429,金麗-KY,8429,820,897,775,830,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,815,893,791,845
2026-09-07,institutional_features_v2,69.28205716593541,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,523,604,710,608,0,1,-103890.0,2282.0,-26550.0,-301523.0,-57229.0,-50804.0,,536,485,329,459,70.75312096003174,10033146.3177373,141805.0,142300.0,69.88840871668202,14303711.169999726,204665.0,527221.0,71.50323269908394,2465073.947300919,34475.0,83279.0,REVERSING,NEAR_20D_COST,2221.498241044872,-1908720.6749215205,-21415161.484467518,-3903684.6364628845,-3333652.0812442168,PERSISTENT_SELL,-495.0,-27550.0,-322556.0,-56229.0,-48804.0,0,536,622,719,615,0,1,-97113.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-495.0,-27550.0,-322556.0,-56229.0,-48804.0,,523,467,320,452,False,TSE,GOOD,False,昶昕,UNKNOWN,-2.9018097465856485,-1.700437509601438,-3.9204279209041237,68.7,1345,ordinary_stock,TWSE_T86,8438,昶昕,8438,821,898,776,831,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,816,894,792,846
2026-09-07,institutional_features_v2,45.49357647058824,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,692,345,514,358,6,0,258000.0,-184000.0,10000.0,11000.0,19000.0,37000.0,,367,750,525,711,45.44123279197584,1711044.1795490584,37654.0,322000.0,45.77778388550255,11858643.359971665,259048.0,352000.0,45.44123279197584,1711044.1795490584,37654.0,0,REVERSING,NEAR_20D_COST,-13118453.643565781,439922.88447058824,-4284869.4646308515,882966.1225028005,1711044.1795490584,SHORT_TERM_BUY,-284346.0,9670.0,-92952.0,19427.0,37654.0,0,744,374,636,366,5,0,359654.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-284346.0,9670.0,-92952.0,19427.0,37654.0,,315,715,403,701,False,TSE,GOOD,False,威宏-KY,UNKNOWN,0.45942241263539074,-0.27913951846633145,0.45942241263539074,45.65,1345,ordinary_stock,TWSE_T86,8442,威宏-KY,8442,180,140,204,173,3,0,2907.0,2907.0,2670.0,2301.0,4427.0,2907.0,,879,949,835,894
2026-09-07,institutional_features_v2,11.189396866280317,GOOD,0,0,,,0.0,,,False,,357,,,2,0,,,9000.0,,10000.0,,,,739,,,,,,,,,,,,,,,UNKNOWN,UNKNOWN,,100704.57179652285,,111694.06303603554,,UNKNOWN,,9000.0,,10000.0,,0,,382,,,2,0,,UNKNOWN,2026-09-07T08:30:42.135684+00:00,,9000.0,,10000.0,,,,712,,,False,TSE,GOOD,False,阿瘦,UNKNOWN,,,,11.25,1345,ordinary_stock,TWSE_T86,8443,阿瘦,8443,,899,,,0,0,,,0.0,,0.0,,,,895,,
2026-09-07,institutional_features_v2,241.12130077095892,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,661,600,428,704,0,1,-161374.0,-134560.0,-25425.0,106096.0,19910.0,-147967.0,,398,489,611,363,245.28837754673182,67315225.31528226,274433.0,387667.0,253.6399556737793,169206004.4694906,667111.0,541673.0,242.70800334472662,39931291.542287804,164524.0,284458.0,REVERSING,BELOW_20D_COST,-27675713.22230632,-4585162.655460555,34199041.18604204,6291934.245244756,-28983493.83437507,MIXED,-113234.0,-19016.0,125438.0,24501.0,-119934.0,0,657,594,427,692,0,1,-126634.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-113234.0,-19016.0,125438.0,24501.0,-119934.0,,402,495,612,375,False,TSE,GOOD,False,富邦媒,UNKNOWN,-1.3406169422378489,-4.5891648430778424,-0.29170992920287686,242.0,1345,ordinary_stock,TWSE_T86,8454,富邦媒,8454,164,984,840,154,0,2,16424.0,15832.0,-1229.0,-3270.0,-3229.0,16128.0,,895,105,199,913
2026-09-07,institutional_features_v2,164.15403581279435,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,716,644,605,708,0,7,-63628.0,-235290.0,-39089.0,-58076.0,-97069.0,-149459.0,,343,445,434,359,175.1420837370307,2214146.2226035423,12642.0,244285.0,177.65311067541234,56391361.00303209,317424.0,346445.0,,,0,148718.0,ACCELERATING,BELOW_20D_COST,-38825474.54440405,-6088309.034260729,-2104640.4791917093,-15529690.055203186,-24687136.2241104,PERSISTENT_SELL,-231643.0,-37089.0,-29021.0,-94234.0,-148718.0,0,723,654,587,711,0,7,-65793.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-231643.0,-37089.0,-29021.0,-94234.0,-148718.0,,336,435,452,356,False,TSE,GOOD,False,柏文,UNKNOWN,-6.076257350580228,-7.403816699525301,,164.5,1345,ordinary_stock,TWSE_T86,8462,柏文,8462,822,900,826,832,0,0,0.0,0.0,0.0,-1000.0,0.0,0.0,,817,896,224,847
2026-09-07,institutional_features_v2,21.453846153846154,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,522,327,542,434,3,0,23000.0,3000.0,12000.0,-2000.0,21000.0,13000.0,,539,767,498,636,21.400323229090798,768656.8097424833,35918.0,31000.0,21.35300197383644,1557018.1979282056,72918.0,70000.0,21.46074891881226,450675.7272950575,21000.0,7000.0,REVERSING,NEAR_20D_COST,106822.04377129034,257446.15384615384,74551.98919111595,450675.7272950575,301696.3098452141,PERSISTENT_BUY,4918.0,12000.0,2918.0,21000.0,14000.0,0,519,358,547,441,3,0,23082.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,4918.0,12000.0,2918.0,21000.0,14000.0,,540,734,492,626,False,TSE,GOOD,False,潤泰材,UNKNOWN,0.46577226821371553,0.6884185480976912,0.1828970710026523,21.5,1345,ordinary_stock,TWSE_T86,8463,潤泰材,8463,823,901,777,833,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,818,897,793,848
2026-09-07,institutional_features_v2,365.31332588278406,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,600,735,447,778,0,1,-568073.0,-41471.0,-90030.0,82930.0,-80341.0,-304772.0,,459,354,592,289,369.3095932653164,146454520.23407367,396563.0,157717.0,376.342927423458,407576379.6561856,1082992.0,625863.0,371.5220051301012,11704057.727613578,31503.0,146516.0,REVERSING,BELOW_20D_COST,88476903.60284746,-31738421.75269628,177569757.4131676,-27383073.423397034,-42181901.846103095,SHORT_TERM_SELL,238846.0,-86880.0,457129.0,-75271.0,-115013.0,0,269,743,312,690,0,1,-468872.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,238846.0,-86880.0,457129.0,-75271.0,-115013.0,,790,346,727,377,False,TSE,GOOD,False,億豐,UNKNOWN,-2.250034501363918,-4.076847551912211,-2.832135105003153,361.0,1345,ordinary_stock,TWSE_T86,8464,億豐,8464,97,979,125,107,0,1,95286.0,274714.0,-1000.0,375480.0,0.0,185000.0,,962,141,914,960
2026-09-07,institutional_features_v2,15.2,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,459,472,566,528,0,0,-31000.0,21000.0,0.0,-18000.0,1000.0,-5000.0,,602,622,473,540,15.511361623760537,551630.553425796,35563.0,13000.0,15.63300183633858,727919.4645054333,46563.0,63000.0,15.127876880027982,45383.630640083946,3000.0,7000.0,REVERSING,BELOW_20D_COST,349694.3303515914,0.0,-276397.5862615556,14713.028198114269,-63157.67190893968,MIXED,22563.0,0.0,-16437.0,1000.0,-4000.0,0,460,491,568,534,0,0,-30563.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,22563.0,0.0,-16437.0,1000.0,-4000.0,,599,602,471,533,False,TSE,GOOD,False,美吉吉-KY,UNKNOWN,-1.3626245644145718,-2.130120880332298,1.137787683870295,15.3,1345,ordinary_stock,TWSE_T86,8466,美吉吉-KY,8466,824,902,778,834,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,819,898,794,849
2026-09-07,institutional_features_v2,90.88849366532114,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,569,473,574,526,0,0,16000.0,-24000.0,0.0,-28000.0,2000.0,-4000.0,,490,623,465,544,92.1215603602356,276364.6810807068,3000.0,26000.0,99.36791767322022,2583665.2274213987,26001.0,54000.0,90.49416552468752,180988.33104937503,2000.0,6000.0,DECELERATING,BELOW_20D_COST,-2143748.7599995253,0.0,-2918275.159208816,180988.33104937503,-365185.2421273468,MIXED,-23000.0,0.0,-27999.0,2000.0,-4000.0,0,576,492,584,535,0,0,15000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-23000.0,0.0,-27999.0,2000.0,-4000.0,,483,603,455,534,False,TSE,GOOD,False,波力-KY,UNKNOWN,-1.977344232026157,-9.125598971532078,-0.21456137372143358,90.3,1345,ordinary_stock,TWSE_T86,8467,波力-KY,8467,825,903,779,835,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,820,899,795,850
2026-09-07,institutional_features_v2,45.50456210264644,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,838,931,831,901,0,4,-1205903.0,-685157.0,-536000.0,-1061396.0,-820985.0,-945530.0,,221,158,208,166,45.5118437283073,19007475.391002804,417638.0,1112567.0,45.273841202375934,37301389.40968475,823906.0,1915542.0,46.36728415787496,579544.6846892792,12499.0,957029.0,REVERSING,NEAR_20D_COST,-31937359.674908463,-24390445.287018493,-49823211.596587345,-37555668.832619384,-43239899.93707253,PERSISTENT_SELL,-694929.0,-536000.0,-1091636.0,-820985.0,-944530.0,0,845,939,838,912,0,4,-1194131.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-694929.0,-536000.0,-1091636.0,-820985.0,-944530.0,,214,150,201,155,False,TSE,GOOD,False,山林水,UNKNOWN,-0.02602339816861754,0.49953525395189935,-1.870465725190984,45.5,1345,ordinary_stock,TWSE_T86,8473,山林水,8473,826,904,780,836,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,821,900,796,851
2026-09-07,institutional_features_v2,18.939203956656073,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,276,559,261,307,0,1,-82394.0,210406.0,-15000.0,643107.0,-59000.0,64006.0,,783,530,778,760,19.66864592326357,6785800.855401471,345006.0,135600.0,19.89701823122995,17108988.345615316,859877.0,219770.0,19.356976301215198,2981090.4922449477,154006.0,91000.0,DECELERATING,BELOW_20D_COST,4159622.8781199753,-284088.0593498411,12793455.976379417,-1176712.2694984614,1226580.0022133566,SHORT_TERM_SELL,209406.0,-15000.0,640107.0,-61000.0,63006.0,0,281,580,279,323,0,1,-83394.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,209406.0,-15000.0,640107.0,-61000.0,63006.0,,778,510,760,744,False,TSE,GOOD,False,台境*,UNKNOWN,-4.162187506234449,-5.26218662043828,-2.619088298327721,18.85,1345,ordinary_stock,TWSE_T86,8476,台境*,8476,904,905,870,913,0,0,-1000.0,-5000.0,0.0,-9000.0,-3000.0,-3000.0,,163,901,169,165
2026-09-07,institutional_features_v2,142.16304414313385,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,256,215,644,321,1,0,-135082.0,243612.0,32916.0,-122394.0,-19045.0,54265.0,,803,874,395,746,142.9204863428868,29014287.932469446,203010.0,103938.0,142.81489634744037,34254866.96341531,239855.0,504591.0,142.77418761025334,12453621.288491957,87226.0,54302.0,DECELERATING,NEAR_20D_COST,14263916.481374504,5248090.937587929,-37858612.08961071,-2163445.4291785,4759243.66897039,MIXED,99072.0,36916.0,-264736.0,-15386.0,32924.0,0,364,219,705,384,1,0,-33224.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,99072.0,36916.0,-264736.0,-15386.0,32924.0,,695,870,334,683,False,TSE,GOOD,False,東哥遊艇,UNKNOWN,-0.2942099860183678,-0.22049264852196382,-0.19204284390804682,142.5,1345,ordinary_stock,TWSE_T86,8478,東哥遊艇,8478,827,906,781,837,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,822,902,797,852
2026-09-07,institutional_features_v2,41.36939947780679,GOOD,0,0,,,0.0,,0.0,False,,431,,460,3,0,,,4000.0,,7000.0,9000.0,,,670,,613,,,,,,,,,41.099092871123474,369891.83584011125,9000.0,0,UNKNOWN,UNKNOWN,,165477.59791122715,,288098.0384135194,369891.83584011125,UNKNOWN,,4000.0,,7000.0,9000.0,0,,450,,473,3,0,,UNKNOWN,2026-09-07T08:30:42.135684+00:00,,4000.0,,7000.0,9000.0,,,650,,596,False,TSE,GOOD,False,政伸,UNKNOWN,,,0.9754646656890298,41.5,1345,ordinary_stock,TWSE_T86,8481,政伸,8481,,907,,838,0,0,,,0.0,,0.0,0.0,,,903,,853
2026-09-07,institutional_features_v2,48.44897143998402,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,482,464,508,439,3,0,13000.0,11000.0,1000.0,14000.0,13000.0,12000.0,,579,630,531,628,48.44697653071808,1017386.5071450798,21000.0,8000.0,48.57543729948942,1505838.556284172,31000.0,16000.0,48.016780542180705,672234.9275905299,14000.0,2000.0,ACCELERATING,NEAR_20D_COST,639065.8554172686,48448.97143998402,742494.1563150717,624126.5039041245,579011.3981787652,PERSISTENT_BUY,13000.0,1000.0,15000.0,13000.0,12000.0,0,488,482,525,457,3,0,11000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,13000.0,1000.0,15000.0,13000.0,12000.0,,571,610,515,614,False,TSE,GOOD,False,商億-KY,UNKNOWN,1.0382969285255061,0.7710948605593293,1.9435277569255227,48.95,1345,ordinary_stock,TWSE_T86,8482,商億-KY,8482,828,908,782,839,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,823,904,798,854
2026-09-07,institutional_features_v2,70.81552801964725,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,542,474,569,514,0,0,1000.0,-3000.0,0.0,-23000.0,1000.0,-1000.0,,517,624,471,555,71.14689624804618,213369.54184789048,2999.0,5233.0,71.45883916645482,453549.25218948873,6347.0,20472.0,70.46492374727669,70464.92374727668,1000.0,3224.0,ACCELERATING,NEAR_20D_COST,-156251.73816083992,-3540.7764009823622,-1007217.4815846307,62126.61794672987,-156574.5286589426,MIXED,-2234.0,-50.0,-14125.0,882.0,-2224.0,0,545,493,566,528,0,1,-2214.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-2234.0,-50.0,-14125.0,882.0,-2224.0,,514,596,473,539,False,TSE,GOOD,False,愛爾達-創,UNKNOWN,0.3557481285921593,-0.08233994162395453,1.327009528992007,71.4,1345,ordinary_stock,TWSE_T86,8487,愛爾達-創,8487,829,909,783,840,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,824,905,799,855
2026-09-07,institutional_features_v2,11.158979032733384,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,319,176,422,239,2,0,129000.0,129000.0,54000.0,112000.0,118000.0,129000.0,,740,913,618,828,10.545614017634605,1649281.3042879642,156395.0,18000.0,10.484920095335942,2006761.2816468228,191395.0,72000.0,10.581542843894406,1570248.0503197103,148395.0,17000.0,ACCELERATING,ABOVE_20D_COST,1471008.3226334597,629310.6225509992,1285234.1878937883,1311264.5384643963,1401969.487269857,PERSISTENT_BUY,138395.0,56395.0,119395.0,122395.0,131395.0,0,325,185,432,246,2,0,124395.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,138395.0,56395.0,119395.0,122395.0,131395.0,,734,904,607,821,False,TSE,GOOD,False,吉源-KY,UNKNOWN,1.9381136273678878,2.5282014765374727,1.5919904931708029,10.75,1345,ordinary_stock,TWSE_T86,8488,吉源-KY,8488,830,910,784,841,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,825,906,800,856
