as_of,calculation_version,component_reconciliation_pass_10d,component_reconciliation_pass_1d,component_reconciliation_pass_20d,component_reconciliation_pass_5d,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,flow_price_alignment_20d,flow_price_alignment_5d,flow_price_divergence_20d,flow_price_divergence_5d,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_cost_estimate_definition,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_cost_estimate_definition,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_cost_estimate_definition,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_amount_percentile_20d,inst_flow_amount_percentile_5d,inst_flow_amount_rank_20d,inst_flow_amount_rank_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,inst_net_pct_turnover_20d,inst_net_pct_turnover_5d,inst_net_pct_volume_20d,inst_net_pct_volume_5d,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_component_reconciliation_10d,institutional_component_reconciliation_1d,institutional_component_reconciliation_20d,institutional_component_reconciliation_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_return_20d,price_return_5d,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,rank_universe,rank_universe_count,reference_close,row_count,security_type,security_type_source,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-15,institutional_features_v2,False,True,False,True,106.527209047758,GOOD,1,0,-39118087.0,-40963165.0,5058489.0,11716984.0,-40040626.0,False,SELL_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,,,,,0,4,-176292731.0,-81377535.0,-38426153.0,-80895551.0,-128919259.0,-128835133.0,-60.634597089787626,,,,,109.2016078607984,10342141605.85075,94706862.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,215339513.0,107.73680610228546,30750722828.236908,285424489.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,347030964.0,110.14021614082178,260099094.20238644,2361527.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,166599286.0,REVERSING,NEAR_20D_COST,-12714695291.375038,-3554564118.363349,-5969001426.849365,-15812432856.955923,-17582247564.348763,,,,,PERSISTENT_SELL,-120632651.0,-33367664.0,-61606475.0,-147940931.0,-164237759.0,-3.9645241187785834,-46.824896307805105,-4.366040827469467,-47.03249837634865,0,,,,,-1866966.0,0.0,-10239923.0,0.0,0,4,-207842867.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-120632651.0,-33367664.0,-61606475.0,-147940931.0,-164237759.0,-52.65254792660122,,,,,False,TSE,GOOD,False,元大台灣50,UNKNOWN,3.055286129970902,-3.100775193798455,-2.702897803996518,-1.380035436426319,-3.532057841477154,TSE_COMMONSTOCK,1082,106.25,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0050,元大台灣50,0050,,,,,0,0,5700985.0,3575015.0,0.0,17812015.0,4638000.0,4638000.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,141.92452172758797,GOOD,0,4,-77536.0,-187838.0,-60730.0,-114925.0,-132687.0,False,UNKNOWN,SELL_WITH_PRICE_DOWN,UNKNOWN,NONE,,,,,0,3,-7982.0,170.0,-971.0,-125.0,-2947.0,-3906.0,-0.8055550946589458,,,,,145.67894848448603,1214234.0356181911,8335.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,199384.0,145.94239607338272,13511492.970869845,92581.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,214568.0,147.31350607658794,441940.51822976384,3000.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,139593.0,ACCELERATING,BELOW_20D_COST,-27567056.705785885,-8756884.915113905,-17429577.48372813,-19268426.146871157,-19559663.427048467,,,,,PERSISTENT_SELL,-191049.0,-61701.0,-121987.0,-134561.0,-136593.0,-12.474301624164907,-41.80941484504401,-12.609674511684831,-41.87631445021491,0,,,,,-3381.0,0.0,-6937.0,0.0,0,4,-82137.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-191049.0,-61701.0,-121987.0,-134561.0,-136593.0,-51.18800710149496,,,,,False,TSE,GOOD,False,元大中型100,UNKNOWN,0.0,-4.081632653061229,-3.211821977822904,-3.3865389402662593,-4.285761872577765,TSE_COMMONSTOCK,1082,141.0,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0051,元大中型100,0051,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,61.75073272370246,GOOD,1,0,-16809630.0,5220142.0,1774399.0,21627375.0,-5794744.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,5,-19657406.0,3719064.0,-4074788.0,21199655.0,-6396420.0,-7969171.0,-38.18388912133597,,,,,63.38513850114137,1714474693.5320003,27048528.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,17876598.0,62.81577653669702,3989213944.390118,63506561.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,21942009.0,63.761047003595195,60498904.31679726,948838.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,14732753.0,REVERSING,NEAR_20D_COST,602664279.5287908,-140198184.3178341,2629803909.6059146,-915814948.4161718,-855316044.0993745,,,,,SHORT_TERM_SELL,9171930.0,-2270389.0,41564552.0,-14732753.0,-13783915.0,16.196047266460738,-23.56122410746277,15.939019663758492,-23.79440971547069,0,,,,,352724.0,0.0,-962478.0,0.0,0,3,-36739760.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,9171930.0,-2270389.0,41564552.0,-14732753.0,-13783915.0,-21.275286429208307,,,,,False,TSE,GOOD,False,富邦科技,UNKNOWN,2.4106400665004246,-3.37254901960784,-2.816336042413514,-1.9354636744588594,-3.3892903350118186,TSE_COMMONSTOCK,1082,61.6,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0052,富邦科技,0052,,,,,1,0,80000.0,-120000.0,30000.0,-300000.0,-20000.0,-20000.0,0.28112301146466495,,,,
2026-09-15,institutional_features_v2,False,True,False,True,238.85208265353896,GOOD,0,6,-768074.0,-896192.0,-245826.0,-1184842.0,-832133.0,False,SELL_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,,,,,0,2,-16808.0,-18782.0,-5925.0,-17750.0,-15796.0,-17795.0,-2.1014513314511896,,,,,247.6678692864744,3119624.4815324317,12596.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,985419.0,245.97474055344813,4947289.956751502,20113.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1291570.0,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,849928.0,ACCELERATING,BELOW_20D_COST,-234536058.97090062,-60131250.660111085,-305010696.9011304,-170218111.9432251,-204677310.33775187,,,,,PERSISTENT_SELL,-972823.0,-251751.0,-1271457.0,-709428.0,-849928.0,-65.86128415760977,-86.07042298090302,-66.0048995305525,-86.13154515854107,0,,,,,-57849.0,0.0,-68865.0,0.0,0,6,-727033.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-972823.0,-251751.0,-1271457.0,-709428.0,-849928.0,-89.28986905386809,,,,,False,TSE,GOOD,False,元大電子,UNKNOWN,1.1506499041125107,-4.101010101010106,-4.166010438172685,-3.5063521295082167,,TSE_COMMONSTOCK,1082,237.35,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0053,元大電子,0053,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,49.885761236800036,GOOD,0,8,-1464145.0,-3094595.0,-748666.0,-2711862.0,-2279370.0,False,SELL_WITH_PRICE_UP,SELL_WITH_PRICE_UP,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,,,,,1,0,-26609.0,-360173.0,44090.0,-616935.0,-94692.0,-193391.0,3.653684719078963,,,,,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,4456337.0,44.35894101868758,28216456.228341058,636094.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,5157398.0,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2472761.0,ACCELERATING,ABOVE_20D_COST,-217733237.338372,-35148310.10917962,-220927031.7238814,-76875693.8151045,-121669959.27397142,,,,,PERSISTENT_SELL,-4456337.0,-704576.0,-4521304.0,-1550170.0,-2472761.0,-37.97548452875737,-53.774046452284466,-37.087538588215565,-53.72929983499404,0,,,,,-1001569.0,0.0,-1192507.0,0.0,0,12,-489185.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-4456337.0,-704576.0,-4521304.0,-1550170.0,-2472761.0,-58.38735687525016,,,,,False,TSE,GOOD,False,元大MSCI金融,UNKNOWN,14.259471871412167,2.492276004119476,,12.175806854895498,,TSE_COMMONSTOCK,1082,49.76,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0055,元大MSCI金融,0055,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,55.01478777275939,GOOD,1,0,-20193698.0,12606226.0,1483425.0,56662947.0,-3793736.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,4,-25648960.0,-16569982.0,-14399210.0,-294008.0,-21517425.0,-21109471.0,-56.72112705705628,,,,,55.21662218764533,1766366602.2266934,31989762.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,32485035.0,54.153414062486576,7484610399.502879,138211238.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,51409538.0,55.84845072185141,129033265.81987849,2310418.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,26688625.0,REVERSING,NEAR_20D_COST,-24087463.03516669,-710559170.6935891,4710617430.605851,-1431410139.6393404,-1340500869.1581564,,,,,SHORT_TERM_SELL,-495273.0,-12915785.0,86801700.0,-26003224.0,-24378207.0,17.561512424115836,-24.440175858165066,17.54258635091201,-24.561383835736216,0,,,,,-306517.0,0.0,26067761.0,0.0,0,4,-48261141.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-495273.0,-12915785.0,86801700.0,-26003224.0,-24378207.0,-50.877644122602675,,,,,False,TSE,GOOD,False,元大高股息,UNKNOWN,5.769230769230771,-1.3452914798206317,-0.39231336337303135,1.563310369567028,-1.5192018952809416,TSE_COMMONSTOCK,1082,55.0,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0056,元大高股息,0056,,,,,0,0,-2725000.0,3775000.0,0.0,4365000.0,435000.0,525000.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,319.9552932311943,GOOD,0,4,-14783.0,8533.0,-8000.0,-17497.0,-3125.0,False,SELL_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,,,,,0,0,20.0,-10.0,0.0,-913.0,4.0,5.0,0.0,,,,,324.4319521100748,12823821.771054927,39527.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,34349.0,318.9802493121324,21817611.092451233,68398.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,92153.0,328.5029528453315,7191586.6436899975,21892.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,25012.0,REVERSING,NEAR_20D_COST,1779941.530042867,-2559642.345849554,-7300165.4987090435,-7686600.896965878,-825268.2708440727,,,,,SHORT_TERM_SELL,5178.0,-8000.0,-23755.0,-23996.0,-3120.0,-5.028676755898543,-2.758192321088766,-5.201365426849161,-3.3760387811634347,0,,,,,-3345.0,0.0,-5345.0,0.0,0,4,-11418.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,5178.0,-8000.0,-23755.0,-23996.0,-3120.0,-50.232324500816276,,,,,False,TSE,GOOD,False,富邦摩台,UNKNOWN,3.15139701104612,-3.171698688624569,-2.136642850677939,-0.4640567293192954,-3.3494228134113624,TSE_COMMONSTOCK,1082,317.5,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0057,富邦摩台,0057,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,23.88405099458066,GOOD,0,3,57819.0,-49799.0,-13226.0,-58220.0,4010.0,False,BUY_WITH_PRICE_DOWN,BUY_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,,,,,3,0,99000.0,201000.0,39000.0,67900.0,100000.0,150000.0,60.55994658302147,,,,,24.13035358645041,7121277.559372487,295117.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,144478.0,24.18039088352882,10386058.213856833,429524.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,385594.0,24.003663915796615,3696804.2796718366,154010.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,0,REVERSING,NEAR_20D_COST,3626275.173898082,615587.530334322,1000774.0277530145,932344.3669020111,3696804.2796718366,,,,,PERSISTENT_BUY,150639.0,25774.0,43930.0,39047.0,154010.0,2.2078998309174636,39.12058242775734,2.3488700240233853,39.02722098615891,0,,,,,-562.0,0.0,34250.0,0.0,5,0,157381.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,150639.0,25774.0,43930.0,39047.0,154010.0,40.022360595661425,,,,,False,TSE,GOOD,False,元大寶滬深,UNKNOWN,-2.208588957055213,-0.6647278770253395,-0.9131800976764137,-1.1182237906377401,-0.39020674562508795,TSE_COMMONSTOCK,1082,23.91,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,0061,元大寶滬深,0061,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,194.53055544818523,GOOD,0,6,-59509.0,-42621.0,-11999.0,-64915.0,-51065.0,False,SELL_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,NONE,,,,,0,0,1018.0,1004.0,0.0,1022.0,5.0,1011.0,0.0,,,,,198.94339553469956,2984747.7632070975,15003.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,64816.0,196.66908589803745,4474418.37326625,22751.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,93771.0,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,50054.0,REVERSING,NEAR_20D_COST,-9742083.675034445,-2334172.1348227747,-13773252.079797791,-7083037.4259979185,-9840044.449668983,,,,,PERSISTENT_SELL,-49813.0,-11999.0,-71020.0,-36242.0,-50054.0,-22.57621386529489,-49.81838369879467,-22.600991617711642,-49.82530186444221,0,,,,,-8196.0,0.0,-7127.0,0.0,0,6,-50295.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-49813.0,-11999.0,-71020.0,-36242.0,-50054.0,-46.38011673302153,,,,,False,TSE,GOOD,False,元大MSCI台灣,UNKNOWN,2.57841573631048,-3.4767383691845954,-3.0126134715812714,-1.8910373641364275,,TSE_COMMONSTOCK,1082,192.95,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,006203,元大MSCI台灣,006203,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,,True,,True,228.15159458278725,GOOD,0,2,,,-62.0,,-1337.0,False,UNKNOWN,SELL_WITH_PRICE_DOWN,UNKNOWN,NONE,,,,,0,1,,,-2000.0,,-2000.0,-2000.0,-7.943127209182254,,,,,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,233.45597277529285,33384.20410686688,143.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,3480.0,UNKNOWN,UNKNOWN,,-470448.5880297073,,-558984.90450483,-766273.2825964752,,,,,UNKNOWN,,-2062.0,,-2449.0,-3337.0,,-2.4053465866382346,,-2.423982682724856,0,,,,,,0.0,,0.0,0,2,,UNKNOWN,2026-09-15T08:30:17.526921+00:00,,-2062.0,,-2449.0,-3337.0,-8.189364152666904,,,,,False,TSE,GOOD,False,永豐臺灣加權,UNKNOWN,,-3.102422439439023,,,-2.3370457009229573,TSE_COMMONSTOCK,1082,228.0,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,006204,永豐臺灣加權,006204,,,,,0,0,,,0.0,,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,39.92284181303721,GOOD,2,0,501494.0,136264.0,14128.0,167189.0,318879.0,False,BUY_WITH_PRICE_DOWN,BUY_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,,,,,1,0,-66000.0,-126000.0,13000.0,-264000.0,9000.0,-96000.0,17.350915594469065,,,,,40.181321162624585,19579112.18159092,487269.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,98305.0,40.29665905133086,27034988.260878824,670899.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,339836.0,40.01536529217827,13973445.590759235,349202.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,34323.0,ACCELERATING,NEAR_20D_COST,15640271.915286826,1083026.8527040733,13281605.1890813,4954651.985147085,12613895.588837616,,,,,PERSISTENT_BUY,388964.0,27128.0,331063.0,124126.0,314879.0,7.77128224052019,31.326425292345633,7.823012387781221,31.266812369733614,0,,,,,9700.0,0.0,-38126.0,0.0,2,0,240794.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,388964.0,27128.0,331063.0,124126.0,314879.0,36.20735678821205,,,,,False,TSE,GOOD,False,富邦上証,UNKNOWN,-1.5555555555555656,-0.7468259895444418,-0.7747907575377799,-1.058795099582266,-0.36327368528779047,TSE_COMMONSTOCK,1082,39.87,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,006205,富邦上証,006205,,,,,0,0,-185000.0,369000.0,0.0,466000.0,0.0,92000.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,37.15967454869057,GOOD,4,0,15046.0,128708.0,17230.0,260427.0,71877.0,False,UNKNOWN,BUY_WITH_PRICE_DOWN,UNKNOWN,FLOW_PRICE_DIVERGENCE,,,,,1,0,15960.0,-16040.0,1000.0,-16985.0,-40.0,-40.0,3.6322690784933345,,,,,37.7625592466314,6782722.079083699,179615.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,26807.0,37.71963215426138,14221810.10744271,377040.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,33755.0,37.26502273286889,2905851.9426636505,77978.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,6141.0,DECELERATING,NEAR_20D_COST,5773479.772993232,677420.867022629,12952351.988392849,1323862.9274020635,2675999.938376311,,,,,PERSISTENT_BUY,152808.0,18230.0,343285.0,35674.0,71837.0,39.77666460723254,53.23512695615843,39.64858706034402,53.2228429178953,0,,,,,40140.0,0.0,99843.0,0.0,4,0,-9134.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,152808.0,18230.0,343285.0,35674.0,71837.0,66.2162653009335,,,,,False,TSE,GOOD,False,元大上證50,UNKNOWN,0.0,-0.29451137884872747,-1.3838025204237492,-1.2715716640603447,-0.06714804133695074,TSE_COMMONSTOCK,1082,37.24,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,006206,元大上證50,006206,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,31.8171865356312,GOOD,2,0,22053.0,-324313.0,1835.0,-324503.0,-151130.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,0,10617.0,-12617.0,0.0,26778.0,0.0,-1000.0,0.0,,,,,32.1994326741804,860046.8467273585,26710.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,348907.0,32.31734751998774,1842735.155589701,57020.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,392780.0,31.8171865356312,58384.53729288325,1835.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,153965.0,DECELERATING,NEAR_20D_COST,-10269861.341020457,58384.53729288325,-10704684.114117019,-3949835.230104277,-4830483.537019497,,,,,MIXED,-322197.0,1835.0,-335760.0,-124600.0,-152130.0,-10.169550759846054,-19.582973619791925,-10.254687390240699,-19.627701986122688,0,,,,,14733.0,0.0,-38035.0,0.0,1,0,17937.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-322197.0,1835.0,-335760.0,-124600.0,-152130.0,1.7423918720030387,,,,,False,TSE,GOOD,False,復華滬深,UNKNOWN,-1.7038413878562642,-0.5329153605015624,-1.4578911340783374,-1.8174372745921596,-0.27402339780596696,TSE_COMMONSTOCK,1082,31.73,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,006207,復華滬深,006207,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,244.05009857596136,GOOD,0,4,-2392806.0,1446784.0,-64090.0,3495636.0,-473011.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,3,-897557.0,-1751759.0,-641818.0,-2293894.0,-1473134.0,-1324658.0,-33.76084651186278,,,,,250.17048800237743,925160234.920864,3698119.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,4213132.0,247.66774023776634,1995604611.7269433,8057588.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,7425589.0,252.13425913906278,200369078.66374007,794692.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2586361.0,REVERSING,NEAR_20D_COST,-106302861.89370543,-172276916.98555973,199500824.54020113,-620182947.5517135,-432316158.0048373,,,,,SHORT_TERM_SELL,-515013.0,-705908.0,631999.0,-2536139.0,-1791669.0,1.9551256354145519,-16.971617849820483,1.515571066522716,-17.350160416953347,0,,,,,-248038.0,0.0,-139743.0,0.0,0,4,-3068325.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-515013.0,-705908.0,631999.0,-2536139.0,-1791669.0,-37.13210230859221,,,,,False,TSE,GOOD,False,富邦台50,UNKNOWN,2.8511087645195277,-2.7167399121054814,-2.6663768598932602,-1.6827949549526378,-3.424468839952688,TSE_COMMONSTOCK,1082,243.5,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,006208,富邦台50,006208,,,,,0,0,-26000.0,38000.0,0.0,-430000.0,6000.0,6000.0,0.0,,,,
2026-09-15,institutional_features_v2,False,True,False,True,35.30702830537358,GOOD,0,4,-298007896.0,29398758.0,-3725945.0,309096294.0,-134304569.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,NONE,NONE,,,,,0,4,-35467417.0,-70406629.0,-6286941.0,-76983037.0,-58831474.0,-52937023.0,-6.242178649016833,,,,,37.372033115003674,11081271082.321083,296512396.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,331013856.0,36.77863077318446,25425047004.58371,691299444.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,470451467.0,37.88721156029897,1523814631.7988734,40219762.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,227461354.0,REVERSING,BELOW_20D_COST,-819960968.1005262,-353525249.4204788,8743986916.410215,-6968912996.011295,-6629547788.964285,,,,,SHORT_TERM_SELL,-34501460.0,-10012886.0,220847977.0,-195362399.0,-187241592.0,7.445120992752802,-23.3195342695496,6.752576979961175,-23.80700124692241,0,,,,,6506411.0,0.0,-11265280.0,0.0,0,4,-339981724.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-34501460.0,-10012886.0,220847977.0,-195362399.0,-187241592.0,-9.94159531706112,,,,,False,TSE,GOOD,False,元大台灣50正2,UNKNOWN,3.3274440518256787,-6.52637187000532,-6.106258944974307,-4.59133670200591,-7.382996650062513,TSE_COMMONSTOCK,1082,35.09,1329,ETF,TWSE_ISIN_C_PUBLIC,TWSE_T86,00631L,元大台灣50正2,00631L,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
